job_id,title,company,company_type,location,work_mode,date_posted,salary_listed,salary_k,description,skills_raw,skill_count
JOB00272,Business Analyst,Cisco,tech,"Palo Alto, CA",On-site,2025-12-03,,82,"Join Cisco's data team as a Business Analyst. You will use Python, SQL, and Tableau to extract insights from complex datasets. This role requires strong Power BI skills and familiarity with Excel. Bonus: experience with R and Communication.",Python|SQL|Tableau|Power BI|Excel|Azure|Spark / PySpark|R|Salesforce CRM|ETL / Data Pipeline|Statistics,11
JOB00786,Business Intelligence Analyst,Wells Fargo,finance,"Palo Alto, CA",On-site,2025-12-03,$104K,104,"We are seeking a Business Intelligence Analyst to join our Operations team in Palo Alto, CA. The ideal candidate will leverage SQL and Tableau to deliver actionable insights. Responsibilities include designing Machine Learning pipelines, collaborating with stakeholders, and presenting findings to senior leadership. Experience with AWS is a strong plus. Knowledge of Snowflake and modern AI Governance tools preferred. Familiarity with AWS and ability to communicate complex data clearly is essential.",SQL|Tableau|Machine Learning|AWS|Snowflake|Salesforce CRM|ETL / Data Pipeline|Statistics|Communication,9
JOB02004,Data Scientist,Cisco,tech,"Oakland, CA",On-site,2025-12-03,$96K,96,"Join Cisco's data team as a Data Scientist. You will use Python, SQL, and Azure to extract insights from complex datasets. This role requires strong Snowflake skills and familiarity with dbt. Bonus: experience with SQL and dbt.",Python|SQL|Azure|Snowflake|dbt|ETL / Data Pipeline,6
JOB03170,Business Intelligence Analyst,Accenture,consulting,"Santa Clara, CA",Hybrid,2025-12-03,$66K,66,"We are seeking a Business Intelligence Analyst to join our Digital Transformation team in Santa Clara, CA. The ideal candidate will leverage Python and SQL to deliver actionable insights. Responsibilities include designing Tableau pipelines, collaborating with stakeholders, and presenting findings to senior leadership. Experience with Azure is a strong plus. Knowledge of Spark / PySpark and modern SQL tools preferred. Familiarity with Machine Learning and ability to communicate complex data clearly is essential.",Python|SQL|Tableau|Azure|Spark / PySpark|R|Agile / Scrum|Business Analysis|Communication,9
JOB01870,IT Consultant,Palo Alto Networks,tech,"San Jose, CA",On-site,2025-12-03,$94K,94,"We are seeking a IT Consultant to join our Analytics team in San Jose, CA. The ideal candidate will leverage Python and SQL to deliver actionable insights. Responsibilities include designing RAG / Vector DBs pipelines, collaborating with stakeholders, and presenting findings to senior leadership. Experience with AWS is a strong plus. Knowledge of Azure and modern Python tools preferred. Familiarity with Excel and ability to communicate complex data clearly is essential.",Python|SQL|RAG / Vector DBs|AWS|Azure|Business Analysis,6
JOB02728,Data Analyst,PwC,consulting,"Redwood City, CA",Hybrid,2025-12-03,$77K,77,"We are seeking a Data Analyst to join our Strategy team in Redwood City, CA. The ideal candidate will leverage Python and SQL to deliver actionable insights. Responsibilities include designing AWS pipelines, collaborating with stakeholders, and presenting findings to senior leadership. Experience with Azure is a strong plus. Knowledge of dbt and modern Spark / PySpark tools preferred. Familiarity with RAG / Vector DBs and ability to communicate complex data clearly is essential.",Python|SQL|AWS|Azure|dbt,5
JOB03285,IT Consultant,Adobe,tech,"Sunnyvale, CA",Hybrid,2025-12-03,,90,"We are seeking a IT Consultant to join our Digital Transformation team in Sunnyvale, CA. The ideal candidate will leverage SQL and Tableau to deliver actionable insights. Responsibilities include designing Machine Learning pipelines, collaborating with stakeholders, and presenting findings to senior leadership. Experience with Azure is a strong plus. Knowledge of Google Cloud and modern Power BI tools preferred. Familiarity with Salesforce CRM and ability to communicate complex data clearly is essential.",SQL|Tableau|Machine Learning|Azure|Google Cloud|Agile / Scrum|Salesforce CRM|Communication,8
JOB03672,Data Scientist,Apple,tech,"Palo Alto, CA",Remote,2025-12-03,$125K,125,"As a Data Scientist at Apple, you will analyze large datasets using Python and SQL. You'll build dashboards in Tableau and work closely with cross-functional teams. Must be comfortable with Azure, Data Visualization, and have experience in Machine Learning. A background in Data Visualization or similar analytical tools is beneficial.",Python|SQL|Tableau|Azure|Data Visualization|Statistics|Communication,7
JOB03831,Data Engineer,Splunk,tech,"Santa Clara, CA",Hybrid,2025-12-03,$98K,98,"As a Data Engineer at Splunk, you will analyze large datasets using Python and SQL. You'll build dashboards in Power BI and work closely with cross-functional teams. Must be comfortable with Google Cloud, Salesforce CRM, and have experience in LLM / GenAI. A background in Data Visualization or similar analytical tools is beneficial.",Python|SQL|Power BI|Google Cloud|Salesforce CRM|Business Analysis|Data Visualization|ETL / Data Pipeline|Communication,9
JOB01144,Data Analyst,Accenture,consulting,"Redwood City, CA",Remote,2025-12-03,,76,"Join Accenture's data team as a Data Analyst. You will use SQL, Excel, and Machine Learning to extract insights from complex datasets. This role requires strong AWS skills and familiarity with R. Bonus: experience with Tableau and Power BI.",SQL|Excel|Machine Learning|AWS|R|Agile / Scrum|Data Visualization,7
JOB00735,Machine Learning Engineer,Adobe,tech,"Santa Clara, CA",Remote,2025-12-03,,134,"As a Machine Learning Engineer at Adobe, you will analyze large datasets using Python and SQL. You'll build dashboards in Power BI and work closely with cross-functional teams. Must be comfortable with AWS, Spark / PySpark, and have experience in Communication. A background in LLM / GenAI or similar analytical tools is beneficial.",Python|SQL|Power BI|AWS|Spark / PySpark|Agile / Scrum|Communication,7
JOB02399,IT Consultant,Salesforce,tech,"Santa Clara, CA",On-site,2025-12-03,,94,"As a IT Consultant at Salesforce, you will analyze large datasets using Excel and Google Cloud. You'll build dashboards in Spark / PySpark and work closely with cross-functional teams. Must be comfortable with Agile / Scrum, Salesforce CRM, and have experience in Python. A background in Excel or similar analytical tools is beneficial.",Excel|Google Cloud|Spark / PySpark|Agile / Scrum|Salesforce CRM|Business Analysis|Data Visualization|ETL / Data Pipeline|Statistics,9
JOB02877,Data Analyst,Levi Strauss,retail,"Fremont, CA",Hybrid,2025-12-03,,80,"We are seeking a Data Analyst to join our Digital Transformation team in Fremont, CA. The ideal candidate will leverage SQL and Tableau to deliver actionable insights. Responsibilities include designing Power BI pipelines, collaborating with stakeholders, and presenting findings to senior leadership. Experience with Excel is a strong plus. Knowledge of Machine Learning and modern Prompt Engineering tools preferred. Familiarity with Statistics and ability to communicate complex data clearly is essential.",SQL|Tableau|Power BI|Excel|Machine Learning|Spark / PySpark|Salesforce CRM|Business Analysis|ETL / Data Pipeline,9
JOB00824,Data Analyst,Splunk,tech,"Fremont, CA",On-site,2025-12-03,,80,"Join Splunk's data team as a Data Analyst. You will use SQL, Tableau, and Power BI to extract insights from complex datasets. This role requires strong LLM / GenAI skills and familiarity with Prompt Engineering. Bonus: experience with Data Visualization and R.",SQL|Tableau|Power BI|LLM / GenAI|Prompt Engineering|AWS|Azure|Google Cloud|Agile / Scrum|Business Analysis|Data Visualization|Statistics|Communication,13
JOB02645,IT Consultant,Salesforce,tech,"Palo Alto, CA",Hybrid,2025-12-03,,101,"Join Salesforce's data team as a IT Consultant. You will use SQL, AWS, and Agile / Scrum to extract insights from complex datasets. This role requires strong Business Analysis skills and familiarity with Data Visualization. Bonus: experience with Data Visualization and ETL / Data Pipeline.",SQL|AWS|Agile / Scrum|Business Analysis|Data Visualization|Communication,6
JOB02062,Data Scientist,Accenture,consulting,"Fremont, CA",Hybrid,2025-12-03,,104,"We are seeking a Data Scientist to join our Analytics team in Fremont, CA. The ideal candidate will leverage Python and SQL to deliver actionable insights. Responsibilities include designing Machine Learning pipelines, collaborating with stakeholders, and presenting findings to senior leadership. Experience with Azure is a strong plus. Knowledge of Business Analysis and modern Machine Learning tools preferred. Familiarity with Business Analysis and ability to communicate complex data clearly is essential.",Python|SQL|Machine Learning|Azure|Business Analysis|ETL / Data Pipeline,6
JOB01160,Machine Learning Engineer,Accenture,consulting,"Redwood City, CA",Hybrid,2025-12-03,$114K,114,"We are seeking a Machine Learning Engineer to join our Digital Transformation team in Redwood City, CA. The ideal candidate will leverage SQL and Tableau to deliver actionable insights. Responsibilities include designing Power BI pipelines, collaborating with stakeholders, and presenting findings to senior leadership. Experience with Excel is a strong plus. Knowledge of Azure and modern Data Visualization tools preferred. Familiarity with ETL / Data Pipeline and ability to communicate complex data clearly is essential.",SQL|Tableau|Power BI|Excel|Azure|Agile / Scrum|ETL / Data Pipeline,7
JOB00712,Business Analyst,Wells Fargo,finance,"San Francisco, CA",Hybrid,2025-12-03,,81,"As a Business Analyst at Wells Fargo, you will analyze large datasets using Python and Tableau. You'll build dashboards in Power BI and work closely with cross-functional teams. Must be comfortable with Excel, ETL / Data Pipeline, and have experience in Prompt Engineering. A background in Statistics or similar analytical tools is beneficial.",Python|Tableau|Power BI|Excel|ETL / Data Pipeline|Communication,6
JOB02160,Business Analyst,Cisco,tech,"Redwood City, CA",Hybrid,2025-12-03,$80K,80,"Join Cisco's data team as a Business Analyst. You will use Python, SQL, and Tableau to extract insights from complex datasets. This role requires strong Power BI skills and familiarity with Excel. Bonus: experience with Spark / PySpark and Prompt Engineering.",Python|SQL|Tableau|Power BI|Excel|Machine Learning|AWS|Spark / PySpark|Agile / Scrum|Data Visualization|Statistics|Communication,12
JOB00646,Business Intelligence Analyst,Accenture,consulting,"Mountain View, CA",On-site,2025-12-04,,83,"We are seeking a Business Intelligence Analyst to join our Technology team in Mountain View, CA. The ideal candidate will leverage Python and SQL to deliver actionable insights. Responsibilities include designing Tableau pipelines, collaborating with stakeholders, and presenting findings to senior leadership. Experience with Power BI is a strong plus. Knowledge of Excel and modern Python tools preferred. Familiarity with Business Analysis and ability to communicate complex data clearly is essential.",Python|SQL|Tableau|Power BI|Excel|AWS|Data Visualization|ETL / Data Pipeline,8
JOB02732,Business Analyst,Workday,tech,Remote (Bay Area),Remote,2025-12-04,$87K,87,"We are seeking a Business Analyst to join our Digital Transformation team in Remote (Bay Area). The ideal candidate will leverage Python and SQL to deliver actionable insights. Responsibilities include designing Power BI pipelines, collaborating with stakeholders, and presenting findings to senior leadership. Experience with AWS is a strong plus. Knowledge of Google Cloud and modern Agile / Scrum tools preferred. Familiarity with Snowflake and ability to communicate complex data clearly is essential.",Python|SQL|Power BI|AWS|Google Cloud|Data Visualization|Communication,7
JOB00683,Data Scientist,Splunk,tech,"Redwood City, CA",On-site,2025-12-04,$108K,108,"We are seeking a Data Scientist to join our Analytics team in Redwood City, CA. The ideal candidate will leverage Power BI and Machine Learning to deliver actionable insights. Responsibilities include designing R pipelines, collaborating with stakeholders, and presenting findings to senior leadership. Experience with Agile / Scrum is a strong plus. Knowledge of AWS and modern Spark / PySpark tools preferred. Familiarity with Power BI and ability to communicate complex data clearly is essential.",Power BI|Machine Learning|R|Agile / Scrum,4
